source_concept_id,source_code,source_code_description_mod,source_code_description,source_counts,comments,target_concept_id,target_concept_code,target_concept_name,target_concept_class_id,target_standard_concept,target_invalid_reason,target_domain_id,target_vocabulary_id
45083662,26974041031,PRO-STAT AWC LIQUID PACKET,PRO-STAT AWC LIQUID PACKET,9,,17,,,,,,,
,,,,,,,,,,,,,
45086160,50600054920,LEUCINE POWDER,LEUCINE POWDER,9,,19088571,6308,Leucine,Ingredient,Standard,Valid,Drug,RxNorm
,,,,,,,,,,,,,
45104053,52800048316,LUBRIDERM SENSITIVE SKIN LOT,LUBRIDERM SENSITIVE SKIN LOT,9,,17,,,,,,,
,,,,,,,,,,,,,
45110159,68702000380,DRY COMFORT EXTRA BRIEF-SM,DRY COMFORT EXTRA BRIEF-SM,9,,17,,,,,,,
,,,,,,,,,,,,,
45121887,54629124512,MACUVITE TABLET,MACUVITE TABLET,9,,36878782,OMOP994671,Multivitamin preparation,Ingredient,Standard,Valid,Drug,RxNorm Extension
,,,,,,,,,,,,,
45122942,56151099902,PRESTIGE SMART SYS TEST STP,PRESTIGE SMART SYS TEST STP,9,,17,,,,,,,
,,,,,,,,,,,,,
45125152,62991112505,PROMETHAZINE HCL POWDER,PROMETHAZINE HCL POWDER,9,,1153013,8745,Promethazine,Ingredient,Standard,Valid,Drug,RxNorm
,,,,,,,,,,,,,
45127265,82028010082,PROCEL SINGLES POWDER,PROCEL SINGLES POWDER,9,,17,,,,,,,
,,,,,,,,,,,,,
45134563,30768064427,TRIPLE OMEGA 3-6-9 SOFTGEL,TRIPLE OMEGA 3-6-9 SOFTGEL,9,,17,,,,,,,
,,,,,,,,,,,,,
45135879,43292055812,CRANBERRY POWDER 425 CAP,CRANBERRY POWDER 425 MG CAP,9,,1315027,125933,Cranberry preparation,Ingredient,Standard,Valid,Drug,RxNorm
,,,,,,,,,,,,,
45142898,65781339610,"INSET 30 TUBING 43""","INSET 30 TUBING 43""",9,,17,,,,,,,
,,,,,,,,,,,,,
45144387,00003052620,NITRATEST PAPER W-DISPENSER,NITRATEST PAPER W-DISPENSER,9,,17,,,,,,,
,,,,,,,,,,,,,
45149896,08290301603,BD 5 ML SYRINGE,BD 5 ML SYRINGE,9,,17,,,,,,,
,,,,,,,,,,,,,
45149989,08884541300,"Q-TIPS WOOD STICK APPL. 6""","Q-TIPS WOOD STICK APPL. 6""",9,,17,,,,,,,
,,,,,,,,,,,,,
45150555,11845120108,Yohimbe bark preparation 800 Oral Tablet,Yohimbe bark preparation 800 MG Oral Tablet,9,,1391861,236801,Yohimbe bark preparation,Ingredient,Standard,Valid,Drug,RxNorm
,,,,,,,,,,,,,
45153329,48107004959,GRAPE SEED 25 CAPSULE,GRAPE SEED 25 MG CAPSULE,9,,36505200,OMOP4835168,Grape Seed Extract Oral Capsule,Clinical Drug Form,Standard,Valid,Drug,RxNorm Extension
,,,,,,,,,,,,,
45169833,40985021300,GINSENG 100 CAPSULE,GINSENG 100 MG CAPSULE,9,,43817065,OMOP911815,ginseng root 100 MG Oral Capsule,Clinical Drug,Standard,Valid,Drug,RxNorm Extension
,,,,,,,,,,,,,
45176305,62991112005,PRAMOXINE HCL POWDER,PRAMOXINE HCL POWDER,9,,927478,34347,pramoxine,Ingredient,Standard,Valid,Drug,RxNorm
,,,,,,,,,,,,,
45178276,70074051147,CYCLINEX-2,CYCLINEX-2,9,,17,,,,,,,
,,,,,,,,,,,,,
45184728,11845115305,Yohimbe bark preparation 500 Oral Capsule,Yohimbe bark preparation 500 MG Oral Capsule,9,,1391861,236801,Yohimbe bark preparation,Ingredient,Standard,Valid,Drug,RxNorm
,,,,,,,,,,,,,
45192345,58914082018,SCANDISHAKE POWDER,SCANDISHAKE POWDER,9,,17,,,,,,,
,,,,,,,,,,,,,
45205007,49614042243,LUBRICATING SKIN LOTION,LUBRICATING SKIN LOTION,9,,17,,,,,,,
,,,,,,,,,,,,,
45210713,63275992409,7-KETO DHEA POWDER,7-KETO DHEA POWDER,9,,43531885,1427084,7-OXO-PRASTERONE,Ingredient,Standard,Valid,Drug,RxNorm
,,,,,,,,,,,,,
45218360,08333153500,MICROPORE SURGICAL TAPE,MICROPORE SURGICAL TAPE,9,,17,,,,,,,
,,,,,,,,,,,,,
45219793,21695055060,ZOO CHEWS GUMMIE TABLET,ZOO CHEWS GUMMIE TABLET,9,,21145611,OMOP285181,Multivitamin preparation Chewable Tablet,Clinical Drug Form,Standard,Valid,Drug,RxNorm Extension
,,,,,,,,,,,,,
45228994,66479079606,STUART PRENATAL + DHA COMBO PK,STUART PRENATAL + DHA COMBO PK,9,,36878782,OMOP994671,Multivitamin preparation,Ingredient,Standard,Valid,Drug,RxNorm Extension
,,,,,,,,,,,,,
45230023,86679025017,ATTENDS 10 CLASSIC BRIEF YOUTH,ATTENDS 10 CLASSIC BRIEF YOUTH,9,,17,,,,,,,
,,,,,,,,,,,,,
45235634,08380007760,ADHESIVE-BARRIER REMOV WIPE,ADHESIVE-BARRIER REMOV WIPE,9,,17,,,,,,,
,,,,,,,,,,,,,
45258636,54629430104,VITAMIN E-VIT A&D CREAM,VITAMIN E-VIT A&D CREAM,9,,19009540,11256,Vitamin E,Ingredient,Standard,Valid,Drug,RxNorm
45258636,54629430104,VITAMIN E-VIT A&D CREAM,VITAMIN E-VIT A&D CREAM,9,,19008339,11246,Vitamin A,Ingredient,Standard,Valid,Drug,RxNorm
45258636,54629430104,VITAMIN E-VIT A&D CREAM,VITAMIN E-VIT A&D CREAM,9,,19009405,11253,Vitamin D,Ingredient,Standard,Valid,Drug,RxNorm
,,,,,,,,,,,,,
45270241,11391030220,BREATHERITE MDI SPACER,BREATHERITE MDI SPACER,9,,17,,,,,,,
,,,,,,,,,,,,,
45273595,49735016672,KETOCAL 3:1 POWDER,KETOCAL 3:1 POWDER,9,,17,,,,,,,
,,,,,,,,,,,,,
45274669,51927233900,PRIMIDONE POWDER,PRIMIDONE POWDER,9,,751347,8691,Primidone,Ingredient,Standard,Valid,Drug,RxNorm
,,,,,,,,,,,,,
45274679,51927278100,LIPOIC ACID POWDER,LIPOIC ACID POWDER,9,,36878693,OMOP1004195,Lipoic acid,Ingredient,Standard,Valid,Drug,RxNorm Extension
,,,,,,,,,,,,,
45290672,49614062878,ULTRA COMFORT 310 ML SYR,ULTRA COMFORT 3/10 ML SYR,9,,17,,,,,,,
,,,,,,,,,,,,,
45291774,51927473600,POLYHEXAMETHYLENE 20% SOLUTION,POLYHEXAMETHYLENE 20% SOLUTION,9,,40799035,OMOP2721394,Polyhexamethyleneguanidine,Ingredient,Standard,Valid,Drug,RxNorm Extension
,,,,,,,,,,,,,
45329088,58487000373,MONOCAPS TABLET,MONOCAPS TABLET,9,Should be parsed: https://www.webmd.com/drugs/2/drug-161260/monocaps-oral/details,1383815,6057,Isosorbide,Ingredient,Standard,Valid,Drug,RxNorm
,,,,,,,,,,,,,
45330173,62991129602,POLYSORBATE 80 LIQUID,POLYSORBATE 80 LIQUID,9,,948760,8560,Polysorbate 80,Ingredient,Standard,Valid,Drug,RxNorm
,,,,,,,,,,,,,
45347198,62991274302,POTASSIUM GLUCONATE POWDER,POTASSIUM GLUCONATE POWDER,9,,19059547,89903,Potassium gluconate,Ingredient,Standard,Valid,Drug,RxNorm
,,,,,,,,,,,,,
45355247,10337090452,A-MANTLE CREAM,A-MANTLE CREAM,9,,17,,,,,,,
,,,,,,,,,,,,,
45378883,55571091876,OSTERA TABLET,OSTERA TABLET,9,,17,,,,,,,
,,,,,,,,,,,,,
45383572,98716067390,NUTREN JUNIOR FIBER LIQUID,NUTREN JUNIOR FIBER LIQUID,9,,17,,,,,,,
,,,,,,,,,,,,,
46357638,68405001426,"GABOXETINE - fluoxetine hydrochloride, choline kit","GABOXETINE - fluoxetine hydrochloride, choline kit",9,,755695,4493,Fluoxetine,Ingredient,Standard,Valid,Drug,RxNorm
46357638,68405001426,"GABOXETINE - fluoxetine hydrochloride, choline kit","GABOXETINE - fluoxetine hydrochloride, choline kit",9,,1195334,2449,Choline,Ingredient,Standard,Valid,Drug,RxNorm
,,,,,,,,,,,,,
1104874,52304071650,"NOVAFERRUM MULTIVITAMIN WITH IRON PEDIATRIC DROPS - iron, vitamin a, ascorbic acid, vitamin d, .alpha.-tocopherol, thiamine, riboflavin, niacin, and pyridoxine liquid","NOVAFERRUM MULTIVITAMIN WITH IRON PEDIATRIC DROPS - iron, vitamin a, ascorbic acid, vitamin d, .alpha.-tocopherol, thiamine, riboflavin, niacin, and pyridoxine liquid",8,,1360067,90176,Iron,Ingredient,Standard,Valid,Drug,RxNorm
1104874,52304071650,"NOVAFERRUM MULTIVITAMIN WITH IRON PEDIATRIC DROPS - iron, vitamin a, ascorbic acid, vitamin d, .alpha.-tocopherol, thiamine, riboflavin, niacin, and pyridoxine liquid","NOVAFERRUM MULTIVITAMIN WITH IRON PEDIATRIC DROPS - iron, vitamin a, ascorbic acid, vitamin d, .alpha.-tocopherol, thiamine, riboflavin, niacin, and pyridoxine liquid",8,,19008339,11246,Vitamin A,Ingredient,Standard,Valid,Drug,RxNorm
1104874,52304071650,"NOVAFERRUM MULTIVITAMIN WITH IRON PEDIATRIC DROPS - iron, vitamin a, ascorbic acid, vitamin d, .alpha.-tocopherol, thiamine, riboflavin, niacin, and pyridoxine liquid","NOVAFERRUM MULTIVITAMIN WITH IRON PEDIATRIC DROPS - iron, vitamin a, ascorbic acid, vitamin d, .alpha.-tocopherol, thiamine, riboflavin, niacin, and pyridoxine liquid",8,,19011773,1151,Ascorbic Acid,Ingredient,Standard,Valid,Drug,RxNorm
1104874,52304071650,"NOVAFERRUM MULTIVITAMIN WITH IRON PEDIATRIC DROPS - iron, vitamin a, ascorbic acid, vitamin d, .alpha.-tocopherol, thiamine, riboflavin, niacin, and pyridoxine liquid","NOVAFERRUM MULTIVITAMIN WITH IRON PEDIATRIC DROPS - iron, vitamin a, ascorbic acid, vitamin d, .alpha.-tocopherol, thiamine, riboflavin, niacin, and pyridoxine liquid",8,,19009405,11253,Vitamin D,Ingredient,Standard,Valid,Drug,RxNorm
1104874,52304071650,"NOVAFERRUM MULTIVITAMIN WITH IRON PEDIATRIC DROPS - iron, vitamin a, ascorbic acid, vitamin d, .alpha.-tocopherol, thiamine, riboflavin, niacin, and pyridoxine liquid","NOVAFERRUM MULTIVITAMIN WITH IRON PEDIATRIC DROPS - iron, vitamin a, ascorbic acid, vitamin d, .alpha.-tocopherol, thiamine, riboflavin, niacin, and pyridoxine liquid",8,,42709318,1236136,Tocopherol,Ingredient,Standard,Valid,Drug,RxNorm
1104874,52304071650,"NOVAFERRUM MULTIVITAMIN WITH IRON PEDIATRIC DROPS - iron, vitamin a, ascorbic acid, vitamin d, .alpha.-tocopherol, thiamine, riboflavin, niacin, and pyridoxine liquid","NOVAFERRUM MULTIVITAMIN WITH IRON PEDIATRIC DROPS - iron, vitamin a, ascorbic acid, vitamin d, .alpha.-tocopherol, thiamine, riboflavin, niacin, and pyridoxine liquid",8,,19137312,10454,Thiamine,Ingredient,Standard,Valid,Drug,RxNorm
1104874,52304071650,"NOVAFERRUM MULTIVITAMIN WITH IRON PEDIATRIC DROPS - iron, vitamin a, ascorbic acid, vitamin d, .alpha.-tocopherol, thiamine, riboflavin, niacin, and pyridoxine liquid","NOVAFERRUM MULTIVITAMIN WITH IRON PEDIATRIC DROPS - iron, vitamin a, ascorbic acid, vitamin d, .alpha.-tocopherol, thiamine, riboflavin, niacin, and pyridoxine liquid",8,,19062817,9346,Riboflavin,Ingredient,Standard,Valid,Drug,RxNorm
1104874,52304071650,"NOVAFERRUM MULTIVITAMIN WITH IRON PEDIATRIC DROPS - iron, vitamin a, ascorbic acid, vitamin d, .alpha.-tocopherol, thiamine, riboflavin, niacin, and pyridoxine liquid","NOVAFERRUM MULTIVITAMIN WITH IRON PEDIATRIC DROPS - iron, vitamin a, ascorbic acid, vitamin d, .alpha.-tocopherol, thiamine, riboflavin, niacin, and pyridoxine liquid",8,,1517824,7393,Niacin,Ingredient,Standard,Valid,Drug,RxNorm
1104874,52304071650,"NOVAFERRUM MULTIVITAMIN WITH IRON PEDIATRIC DROPS - iron, vitamin a, ascorbic acid, vitamin d, .alpha.-tocopherol, thiamine, riboflavin, niacin, and pyridoxine liquid","NOVAFERRUM MULTIVITAMIN WITH IRON PEDIATRIC DROPS - iron, vitamin a, ascorbic acid, vitamin d, .alpha.-tocopherol, thiamine, riboflavin, niacin, and pyridoxine liquid",8,,19005046,684879,pyridoxine,Ingredient,Standard,Valid,Drug,RxNorm
,,,,,,,,,,,,,
35404640,69499000331,"CYCLOBENZAPRINEPAX - cyclobenzaprine hydrochloride, capsaicin and menthol patch kit","CYCLOBENZAPRINEPAX - cyclobenzaprine hydrochloride, capsaicin and menthol patch kit",8,,778711,21949,cyclobenzaprine,Ingredient,Standard,Valid,Drug,RxNorm
35404640,69499000331,"CYCLOBENZAPRINEPAX - cyclobenzaprine hydrochloride, capsaicin and menthol patch kit","CYCLOBENZAPRINEPAX - cyclobenzaprine hydrochloride, capsaicin and menthol patch kit",8,,939881,1992,Capsaicin,Ingredient,Standard,Valid,Drug,RxNorm
35404640,69499000331,"CYCLOBENZAPRINEPAX - cyclobenzaprine hydrochloride, capsaicin and menthol patch kit","CYCLOBENZAPRINEPAX - cyclobenzaprine hydrochloride, capsaicin and menthol patch kit",8,,901656,6750,Menthol,Ingredient,Standard,Valid,Drug,RxNorm
,,,,,,,,,,,,,
35405745,87651076010,Cranberry preparation 250 Chewable Tablet [Azo-Cranberry],Cranberry preparation 250 MG Chewable Tablet [Azo-Cranberry],8,,36812195,OMOP4826228,Cranberry preparation Oral Tablet,Clinical Drug Form,Standard,Valid,Drug,RxNorm Extension
,,,,,,,,,,,,,
36186152,62795112202,"HENDEL LIVER SUPPORT - berberis vulgaris root bark, bryonia alba root, veronicastrum virginicum root, mandragora officinarum root, taraxacum officinale, activated charcoal, chelidonium majus, and lycopodium clavatum spore tablet","HENDEL LIVER SUPPORT - berberis vulgaris root bark, bryonia alba root, veronicastrum virginicum root, mandragora officinarum root, taraxacum officinale, activated charcoal, chelidonium majus, and lycopodium clavatum spore tablet",8,,42898632,1309766,Berberis vulgaris root bark extract,Ingredient,Standard,Valid,Drug,RxNorm
36186152,62795112202,"HENDEL LIVER SUPPORT - berberis vulgaris root bark, bryonia alba root, veronicastrum virginicum root, mandragora officinarum root, taraxacum officinale, activated charcoal, chelidonium majus, and lycopodium clavatum spore tablet","HENDEL LIVER SUPPORT - berberis vulgaris root bark, bryonia alba root, veronicastrum virginicum root, mandragora officinarum root, taraxacum officinale, activated charcoal, chelidonium majus, and lycopodium clavatum spore tablet",8,,42898489,1309676,Bryonia alba root extract,Ingredient,Standard,Valid,Drug,RxNorm
36186152,62795112202,"HENDEL LIVER SUPPORT - berberis vulgaris root bark, bryonia alba root, veronicastrum virginicum root, mandragora officinarum root, taraxacum officinale, activated charcoal, chelidonium majus, and lycopodium clavatum spore tablet","HENDEL LIVER SUPPORT - berberis vulgaris root bark, bryonia alba root, veronicastrum virginicum root, mandragora officinarum root, taraxacum officinale, activated charcoal, chelidonium majus, and lycopodium clavatum spore tablet",8,,42904295,259367,Veronicastrum virginicum root extract,Ingredient,Standard,Valid,Drug,RxNorm
36186152,62795112202,"HENDEL LIVER SUPPORT - berberis vulgaris root bark, bryonia alba root, veronicastrum virginicum root, mandragora officinarum root, taraxacum officinale, activated charcoal, chelidonium majus, and lycopodium clavatum spore tablet","HENDEL LIVER SUPPORT - berberis vulgaris root bark, bryonia alba root, veronicastrum virginicum root, mandragora officinarum root, taraxacum officinale, activated charcoal, chelidonium majus, and lycopodium clavatum spore tablet",8,,42899353,1310014,Mandragora officinarum root extract,Ingredient,Standard,Valid,Drug,RxNorm
36186152,62795112202,"HENDEL LIVER SUPPORT - berberis vulgaris root bark, bryonia alba root, veronicastrum virginicum root, mandragora officinarum root, taraxacum officinale, activated charcoal, chelidonium majus, and lycopodium clavatum spore tablet","HENDEL LIVER SUPPORT - berberis vulgaris root bark, bryonia alba root, veronicastrum virginicum root, mandragora officinarum root, taraxacum officinale, activated charcoal, chelidonium majus, and lycopodium clavatum spore tablet",8,,42900227,1311305,Taraxacum officinale whole extract,Ingredient,Standard,Valid,Drug,RxNorm
36186152,62795112202,"HENDEL LIVER SUPPORT - berberis vulgaris root bark, bryonia alba root, veronicastrum virginicum root, mandragora officinarum root, taraxacum officinale, activated charcoal, chelidonium majus, and lycopodium clavatum spore tablet","HENDEL LIVER SUPPORT - berberis vulgaris root bark, bryonia alba root, veronicastrum virginicum root, mandragora officinarum root, taraxacum officinale, activated charcoal, chelidonium majus, and lycopodium clavatum spore tablet",8,,1701928,272,Activated Charcoal,Ingredient,Standard,Valid,Drug,RxNorm
36186152,62795112202,"HENDEL LIVER SUPPORT - berberis vulgaris root bark, bryonia alba root, veronicastrum virginicum root, mandragora officinarum root, taraxacum officinale, activated charcoal, chelidonium majus, and lycopodium clavatum spore tablet","HENDEL LIVER SUPPORT - berberis vulgaris root bark, bryonia alba root, veronicastrum virginicum root, mandragora officinarum root, taraxacum officinale, activated charcoal, chelidonium majus, and lycopodium clavatum spore tablet",8,,19071835,285220,Chelidonium majus extract,Ingredient,Standard,Valid,Drug,RxNorm
36186152,62795112202,"HENDEL LIVER SUPPORT - berberis vulgaris root bark, bryonia alba root, veronicastrum virginicum root, mandragora officinarum root, taraxacum officinale, activated charcoal, chelidonium majus, and lycopodium clavatum spore tablet","HENDEL LIVER SUPPORT - berberis vulgaris root bark, bryonia alba root, veronicastrum virginicum root, mandragora officinarum root, taraxacum officinale, activated charcoal, chelidonium majus, and lycopodium clavatum spore tablet",8,SHOULD BE PARSED!,44784857,1485066,Lycopodium clavatum whole extract,Ingredient,Standard,Valid,Drug,RxNorm
,,,,,,,,,,,,,
36187035,69067010530,"FOLIC-K - .alpha.-tocopherol acetate, dl-, thiamine hydrochloride, pyridoxine hydrochloride, folic acid, cyanocobalamin, thioctic acid, and ubidecarenone capsule","FOLIC-K - .alpha.-tocopherol acetate, dl-, thiamine hydrochloride, pyridoxine hydrochloride, folic acid, cyanocobalamin, thioctic acid, and ubidecarenone capsule",8,,42709318,1236136,Tocopherol,Ingredient,Standard,Valid,Drug,RxNorm
36187035,69067010530,"FOLIC-K - .alpha.-tocopherol acetate, dl-, thiamine hydrochloride, pyridoxine hydrochloride, folic acid, cyanocobalamin, thioctic acid, and ubidecarenone capsule","FOLIC-K - .alpha.-tocopherol acetate, dl-, thiamine hydrochloride, pyridoxine hydrochloride, folic acid, cyanocobalamin, thioctic acid, and ubidecarenone capsule",8,,19137312,10454,Thiamine,Ingredient,Standard,Valid,Drug,RxNorm
36187035,69067010530,"FOLIC-K - .alpha.-tocopherol acetate, dl-, thiamine hydrochloride, pyridoxine hydrochloride, folic acid, cyanocobalamin, thioctic acid, and ubidecarenone capsule","FOLIC-K - .alpha.-tocopherol acetate, dl-, thiamine hydrochloride, pyridoxine hydrochloride, folic acid, cyanocobalamin, thioctic acid, and ubidecarenone capsule",8,,19005046,684879,pyridoxine,Ingredient,Standard,Valid,Drug,RxNorm
36187035,69067010530,"FOLIC-K - .alpha.-tocopherol acetate, dl-, thiamine hydrochloride, pyridoxine hydrochloride, folic acid, cyanocobalamin, thioctic acid, and ubidecarenone capsule","FOLIC-K - .alpha.-tocopherol acetate, dl-, thiamine hydrochloride, pyridoxine hydrochloride, folic acid, cyanocobalamin, thioctic acid, and ubidecarenone capsule",8,,19111620,4511,Folic Acid,Ingredient,Standard,Valid,Drug,RxNorm
36187035,69067010530,"FOLIC-K - .alpha.-tocopherol acetate, dl-, thiamine hydrochloride, pyridoxine hydrochloride, folic acid, cyanocobalamin, thioctic acid, and ubidecarenone capsule","FOLIC-K - .alpha.-tocopherol acetate, dl-, thiamine hydrochloride, pyridoxine hydrochloride, folic acid, cyanocobalamin, thioctic acid, and ubidecarenone capsule",8,,1308738,11248,vitamin B12,Ingredient,Standard,Valid,Drug,RxNorm
36187035,69067010530,"FOLIC-K - .alpha.-tocopherol acetate, dl-, thiamine hydrochloride, pyridoxine hydrochloride, folic acid, cyanocobalamin, thioctic acid, and ubidecarenone capsule","FOLIC-K - .alpha.-tocopherol acetate, dl-, thiamine hydrochloride, pyridoxine hydrochloride, folic acid, cyanocobalamin, thioctic acid, and ubidecarenone capsule",8,,45892564,1597391,thioctic acid amide,Ingredient,Standard,Valid,Drug,RxNorm
36187035,69067010530,"FOLIC-K - .alpha.-tocopherol acetate, dl-, thiamine hydrochloride, pyridoxine hydrochloride, folic acid, cyanocobalamin, thioctic acid, and ubidecarenone capsule","FOLIC-K - .alpha.-tocopherol acetate, dl-, thiamine hydrochloride, pyridoxine hydrochloride, folic acid, cyanocobalamin, thioctic acid, and ubidecarenone capsule",8,,1351115,21406,ubidecarenone,Ingredient,Standard,Valid,Drug,RxNorm
,,,,,,,,,,,,,
36187099,69336036030,OMNIVEX - omnivex tablet,OMNIVEX - omnivex tablet,8,,36878782,OMOP994671,Multivitamin preparation,Ingredient,Standard,Valid,Drug,RxNorm Extension
,,,,,,,,,,,,,
36187836,70877858801,"TALIVA - folic acid, pyridoxine hydrochloride, cyanocobalamin, doconexent, icosapent, omega-3 fatty acids, and .beta.-sitosterol capsule, gelatin coated","TALIVA - folic acid, pyridoxine hydrochloride, cyanocobalamin, doconexent, icosapent, omega-3 fatty acids, and .beta.-sitosterol capsule, gelatin coated",8,,19111620,4511,Folic Acid,Ingredient,Standard,Valid,Drug,RxNorm
36187836,70877858801,"TALIVA - folic acid, pyridoxine hydrochloride, cyanocobalamin, doconexent, icosapent, omega-3 fatty acids, and .beta.-sitosterol capsule, gelatin coated","TALIVA - folic acid, pyridoxine hydrochloride, cyanocobalamin, doconexent, icosapent, omega-3 fatty acids, and .beta.-sitosterol capsule, gelatin coated",8,,19005046,684879,pyridoxine,Ingredient,Standard,Valid,Drug,RxNorm
36187836,70877858801,"TALIVA - folic acid, pyridoxine hydrochloride, cyanocobalamin, doconexent, icosapent, omega-3 fatty acids, and .beta.-sitosterol capsule, gelatin coated","TALIVA - folic acid, pyridoxine hydrochloride, cyanocobalamin, doconexent, icosapent, omega-3 fatty acids, and .beta.-sitosterol capsule, gelatin coated",8,,1308738,11248,vitamin B12,Ingredient,Standard,Valid,Drug,RxNorm
36187836,70877858801,"TALIVA - folic acid, pyridoxine hydrochloride, cyanocobalamin, doconexent, icosapent, omega-3 fatty acids, and .beta.-sitosterol capsule, gelatin coated","TALIVA - folic acid, pyridoxine hydrochloride, cyanocobalamin, doconexent, icosapent, omega-3 fatty acids, and .beta.-sitosterol capsule, gelatin coated",8,,40224726,1006469,doconexent,Ingredient,Standard,Valid,Drug,RxNorm
36187836,70877858801,"TALIVA - folic acid, pyridoxine hydrochloride, cyanocobalamin, doconexent, icosapent, omega-3 fatty acids, and .beta.-sitosterol capsule, gelatin coated","TALIVA - folic acid, pyridoxine hydrochloride, cyanocobalamin, doconexent, icosapent, omega-3 fatty acids, and .beta.-sitosterol capsule, gelatin coated",8,,42874246,1304974,icosapent ethyl,Ingredient,Standard,Valid,Drug,RxNorm
36187836,70877858801,"TALIVA - folic acid, pyridoxine hydrochloride, cyanocobalamin, doconexent, icosapent, omega-3 fatty acids, and .beta.-sitosterol capsule, gelatin coated","TALIVA - folic acid, pyridoxine hydrochloride, cyanocobalamin, doconexent, icosapent, omega-3 fatty acids, and .beta.-sitosterol capsule, gelatin coated",8,,19106973,4301,Omega-3 Fatty Acids,Ingredient,Standard,Valid,Drug,RxNorm
36187836,70877858801,"TALIVA - folic acid, pyridoxine hydrochloride, cyanocobalamin, doconexent, icosapent, omega-3 fatty acids, and .beta.-sitosterol capsule, gelatin coated","TALIVA - folic acid, pyridoxine hydrochloride, cyanocobalamin, doconexent, icosapent, omega-3 fatty acids, and .beta.-sitosterol capsule, gelatin coated",8,,44785825,1487927,beta-sitosteryl sulfate,Ingredient,Standard,Valid,Drug,RxNorm
,,,,,,,,,,,,,
44843454,08380018192,NEW IMAGE DRAINABLE POUCH,NEW IMAGE DRAINABLE POUCH,8,,17,,,,,,,
,,,,,,,,,,,,,
44848306,51927194400,CALCIUM CARB USP LIGHT POWDER,CALCIUM CARB USP LIGHT POWDER,8,,19035704,1897,Calcium Carbonate,Ingredient,Standard,Valid,Drug,RxNorm
,,,,,,,,,,,,,
44848472,52372077802,ASTRAGALUS EXTRACT POWDER,ASTRAGALUS EXTRACT POWDER,8,,1315656,319818,Astragalus preparation,Ingredient,Standard,Valid,Drug,RxNorm
,,,,,,,,,,,,,
44850620,57599889401,PRECISION SURE DOSE SYRINGE,PRECISION SURE DOSE SYRINGE,8,,17,,,,,,,
,,,,,,,,,,,,,
44852854,62991265304,ETHYL OLEATE LIQUID,ETHYL OLEATE LIQUID,8,,42903844,1314361,ethyl oleate,Ingredient,Standard,Valid,Drug,RxNorm
